,Year,Month,Day,Hour,Minute,Second,Bottom.depth..m.,Consecutive.Station.number,prDM..Pressure..Digiquartz..db.,depSM..Depth..salt.water..m.,t090C..Temperature..ITS.90..deg.C..,t190C..Temperature..2..ITS.90..deg.C..,c0S.m..Conductivity..S.m.,c1S.m..Conductivity..2..S.m..,v0..Voltage.0,v1..Voltage.1,v2..Voltage.2,v3..Voltage.3,v4..Voltage.4,v5..Voltage.5,v6..Voltage.6,v7..Voltage70,altM..Altimeter..m.,CStarAt0..Beam.Attenuation..WET.Labs.C.Star..1.m.,CStarTr0..Beam.Transmission..WET.Labs.C.Star,flECO.AFL..Fluorescence..WET.Labs.ECO.AFL.FL..mg.m.3.,sbox0Mm.Kg..Oxygen..SBE.43..umol.kg.,sbox1Mm.Kg..Oxygen..SBE.43..2..umol.kg..,par..PAR.Irradiance..Biospherical.Licor,latitude..Latitude..deg.,longitude..Longitude..deg.,sal00..Salinity..Practical..PSU.,sal11..Salinity..Practical..2..PSU.,sigma.t00..Density..sigma.t..kg.m.3.,sigma.t11..Density..2..sigma.t..kg.m.3..,flag..flag,project,C0mS.cm,C1mS.cm,HLY1702.CTD.Station,Cast,Bottle
0.697916667,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,36.423,36.046,-1.5765,-1.5703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.72,NA,95.6634,0.3362,NA,NA,NA,72.8965,-160.8685,31.7727,31.7728,25.5527,25.5527,NA,DBO,25.375835,25.380766,NNE-7,HLY1702_069,19
0.698611111,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,35.434,35.066,-1.5307,-1.5176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.62,NA,95.5927,0.3274,NA,NA,NA,72.8965,-160.8685,31.7616,31.771,25.5501,25.5501,NA,DBO,25.40299,25.419983,NNE-7,HLY1702_069,20
0.699305556,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,34.301,33.945,-1.5184,-1.5154,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.83,NA,95.4961,0.3384,NA,NA,NA,72.8965,-160.8685,31.7446,31.7586,25.5399,25.5399,NA,DBO,25.399699,25.412212,NNE-7,HLY1702_069,21
0.7,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,33.493,33.146,-1.2519,-1.2678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,23.76,NA,95.4319,0.3798,NA,NA,NA,72.8965,-160.8685,31.7018,31.7061,25.4915,25.4915,NA,DBO,25.57528,25.566076,NNE-7,HLY1702_069,22
0.700694444,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,32.153,31.819,-1.026,-1.102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,25.13,NA,95.4016,0.3501,NA,NA,NA,72.8965,-160.8685,31.6587,31.6759,25.4626,25.4626,NA,DBO,25.718978,25.672447,NNE-7,HLY1702_069,23
0.701388889,2017,9,5,NA,NA,Sep 05 2017 02:47,56.2,69,31.539,31.212,-0.9846,-0.9888,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.11,NA,95.2877,0.3622,NA,NA,NA,72.8965,-160.8685,31.6362,31.6398,25.4301,25.4301,NA,DBO,25.734308,25.733695,NNE-7,HLY1702_069,24
0.702083333,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,69.448,68.722,0.148,0.1448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.47,NA,72.9446,0.4898,NA,NA,NA,72.95466667,-160.7488333,32.4529,32.4504,26.0414,26.0414,NA,DBO,27.263226,27.258672,NNE-8,HLY1702_070,1
0.702777778,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,69.421,68.696,0.1456,0.1447,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.55,NA,72.7988,0.4613,NA,NA,NA,72.95466667,-160.7488333,32.4521,32.4506,26.0416,26.0416,NA,DBO,27.260665,27.258777,NNE-8,HLY1702_070,2
0.703472222,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,69.538,68.811,0.1449,0.1452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.42,NA,72.8792,0.5088,NA,NA,NA,72.95466667,-160.7488333,32.4519,32.4506,26.0416,26.0416,NA,DBO,27.259957,27.259221,NNE-8,HLY1702_070,3
0.704166667,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,69.505,68.778,0.1467,0.1459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.49,NA,72.9359,0.4941,NA,NA,NA,72.95466667,-160.7488333,32.4522,32.4508,26.0417,26.0417,NA,DBO,27.261643,27.25998,NNE-8,HLY1702_070,4
0.704861111,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,51.204,50.67,-1.2627,-1.2616,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.65,NA,92.5477,0.2594,NA,NA,NA,72.95466667,-160.7488333,32.079,32.0748,25.7903,25.7903,NA,DBO,25.851324,25.849145,NNE-8,HLY1702_070,5
0.705555556,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,51.136,50.604,-1.2631,-1.265,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.78,NA,92.4322,0.2613,NA,NA,NA,72.95466667,-160.7488333,32.0781,32.0744,25.7901,25.7901,NA,DBO,25.850284,25.846159,NNE-8,HLY1702_070,6
0.70625,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,40.492,40.071,-0.3707,-0.3556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.15,NA,94.4758,0.4652,NA,NA,NA,72.95466667,-160.7488333,31.7991,31.8018,25.5396,25.5396,NA,DBO,26.341176,26.35515,NNE-8,HLY1702_070,7
0.706944444,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,40.372,39.952,-0.2954,-0.2445,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.29,NA,94.5725,0.4657,NA,NA,NA,72.95466667,-160.7488333,31.797,31.7912,25.5267,25.5267,NA,DBO,26.399009,26.434781,NNE-8,HLY1702_070,8
0.707638889,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,30.533,30.217,5.1433,5.1245,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.54,NA,94.1995,0.5133,NA,NA,NA,72.95466667,-160.7488333,31.7195,31.7142,25.0576,25.0576,NA,DBO,30.74393,30.723651,NNE-8,HLY1702_070,9
0.708333333,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,30.521,30.204,5.1295,5.1068,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,42.69,NA,94.2605,0.4815,NA,NA,NA,72.95466667,-160.7488333,31.7182,31.7187,25.0631,25.0631,NA,DBO,30.731286,30.712823,NNE-8,HLY1702_070,10
0.709027778,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,20.424,20.213,4.0625,4.0611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.07,NA,93.2608,0.3908,NA,NA,NA,72.95466667,-160.7488333,30.401,30.4,24.1231,24.1231,NA,DBO,28.718315,28.716336,NNE-8,HLY1702_070,11
0.709722222,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,20.192,19.983,4.0318,4.029,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.36,NA,93.2662,0.3946,NA,NA,NA,72.95466667,-160.7488333,30.3787,30.3737,24.1053,24.1053,NA,DBO,28.674766,28.668311,NNE-8,HLY1702_070,12
0.710416667,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,10.271,10.165,3.6544,3.6547,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.57,NA,92.0143,0.3065,NA,NA,NA,72.95466667,-160.7488333,29.5018,29.4782,23.4268,23.4268,NA,DBO,27.627691,27.607846,NNE-8,HLY1702_070,13
0.711111111,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,10.367,10.26,3.6393,3.6478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63.8,NA,92.8073,0.3001,NA,NA,NA,72.95466667,-160.7488333,29.7121,29.6681,23.5784,23.5784,NA,DBO,27.79472,27.763907,NNE-8,HLY1702_070,14
0.711805556,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,2.643,2.616,3.6389,3.6382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.75,NA,93.3342,0.298,NA,NA,NA,72.95466667,-160.7488333,29.0932,29.081,23.1124,23.1124,NA,DBO,27.265037,27.254153,NNE-8,HLY1702_070,15
0.7125,2017,9,5,NA,NA,Sep 05 2017 03:28,70.4,70,2.761,2.732,3.6385,3.638,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.47,NA,93.3315,0.2848,NA,NA,NA,72.95466667,-160.7488333,29.0936,29.0779,23.1099,23.1099,NA,DBO,27.265183,27.251474,NNE-8,HLY1702_070,16
0.713194444,2017,9,5,NA,NA,Sep 05 2017 05:01,135,71,135.047,133.614,-0.7388,-0.7383,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.44,NA,83.8373,0.2841,NA,NA,NA,73.01333333,-160.6578333,33.867,33.8629,27.2217,27.2217,NA,DBO,27.62902,27.626372,NNE-9,HLY1702_071,1
0.713888889,2017,9,5,NA,NA,Sep 05 2017 05:01,135,71,135.161,133.726,-0.7383,-0.7382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.34,NA,83.9162,0.2839,NA,NA,NA,73.01333333,-160.6578333,33.8686,33.864,27.2226,27.2226,NA,DBO,27.630707,27.627342,NNE-9,HLY1702_071,2
0.714583333,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,188.632,186.604,-0.0609,-0.0612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,78.9472,0.1982,NA,NA,NA,73.079,-160.5553333,34.4911,34.49,27.6977,27.6977,NA,DBO,28.688388,28.68729,NNE-10,HLY1702_072,1
0.715277778,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,188.476,186.45,-0.0612,-0.0615,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.81,NA,80.2158,0.2045,NA,NA,NA,73.079,-160.5553333,34.491,34.4901,27.6978,27.6978,NA,DBO,28.688021,28.687077,NNE-10,HLY1702_072,2
0.715972222,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,188.732,186.703,-0.0617,-0.0621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.57,NA,81.3321,0.2007,NA,NA,NA,73.079,-160.5553333,34.4908,34.4899,27.6977,27.6977,NA,DBO,28.687516,28.686515,NNE-10,HLY1702_072,3
0.716666667,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,188.462,186.436,-0.0621,-0.062,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.88,NA,80.422,0.1994,NA,NA,NA,73.079,-160.5553333,34.4908,34.4899,27.6977,27.6977,NA,DBO,28.687065,28.686428,NNE-10,HLY1702_072,4
0.717361111,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,151.767,150.149,-0.8661,-0.8695,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.78,NA,96.4181,0.1768,NA,NA,NA,73.079,-160.5553333,34.0167,34.0156,27.3506,27.3506,NA,DBO,27.64144,27.637782,NNE-10,HLY1702_072,5
0.718055556,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,152.154,150.532,-0.8727,-0.8714,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.38,NA,96.4375,0.1815,NA,NA,NA,73.079,-160.5553333,34.0283,34.0266,27.3596,27.3596,NA,DBO,27.644672,27.644459,NNE-10,HLY1702_072,6
0.71875,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,126.673,125.33,-1.3009,-1.3005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.33,NA,96.0694,0.1818,NA,NA,NA,73.079,-160.5553333,33.1636,33.1603,26.672,26.672,NA,DBO,26.647658,26.645576,NNE-10,HLY1702_072,7
0.719444444,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,126.866,125.521,-1.2886,-1.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.13,NA,96.0834,0.1818,NA,NA,NA,73.079,-160.5553333,33.1739,33.1619,26.6733,26.6733,NA,DBO,26.665218,26.647229,NNE-10,HLY1702_072,8
0.720138889,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,101.148,100.082,0.4681,0.4692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.18,NA,92.6751,0.1914,NA,NA,NA,73.079,-160.5553333,32.3225,32.3212,25.9211,25.9211,NA,DBO,27.43561,27.435459,NNE-10,HLY1702_072,9
0.720833333,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,100.793,99.731,0.4704,0.4711,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,93.43,NA,92.7048,0.1918,NA,NA,NA,73.079,-160.5553333,32.3205,32.3206,25.9206,25.9206,NA,DBO,27.435697,27.436427,NNE-10,HLY1702_072,10
0.721527778,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,75.645,74.852,-0.2655,-0.2662,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99.16,NA,92.8187,0.2112,NA,NA,NA,73.079,-160.5553333,31.9956,31.9958,25.6928,25.6928,NA,DBO,26.587896,26.587476,NNE-10,HLY1702_072,11
0.722222222,2017,9,5,NA,NA,Sep 05 2017 05:44,188.2,72,75.694,74.901,-0.2204,-0.2544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,93.0065,0.2146,NA,NA,NA,73.079,-160.5553333,31.9924,31.9946,25.6913,25.6913,NA,DBO,26.6213,26.596036,NNE-10,HLY1702_072,12
