%Station,Niskin,Year,Month,Day,Hour,Minute,Second,Latitude(S),Longitude(W),BottomDepth(m),Depth(m),Pressure(dbar),T090(degC),T190(degC),C0(S/m),C1(S/m),V0(V),V1(V),V2(V),V3(V),V4(V),V5(V),V6(V),V7(V),FlECO-AFL(mg/m^3),SbOx(umol/kg),Par(uEinsteins/m2/sec),Alt(m),CStarAt(1/m),CStarTr(%),Sal00,Sal11,Sigma-t00,Sigma-t11,CHLDepth,CHL(ug/l),Phaeo(ug/l),NUTBottleID,PO4(uM),Sil(uM),NO3(uM),NO2(uM),NH4(uM)
144,18,2017,6,26,21,34,20,64.68,-169.09974,46,4.15,4.19,3.4,3.396,3.015838,3.015633,0.408,3.4717,1.3847,3.2903,3.1809,2.6569,2.1264,0.0652,1.2543,317.365,534.92,42.53,1.1892,74.281,32.757,32.758,26.059,26.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,19,2017,6,26,21,34,26,64.68,-169.09974,46,4.27,4.32,3.397,3.395,3.015636,3.015516,0.3995,3.475,1.3166,3.2903,3.1479,2.6568,2.1302,0.0684,1.329,317.584,495.91,42.6,1.1855,74.3503,32.757,32.757,26.059,26.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,20,2017,6,26,21,34,32,64.67999,-169.09974,46,4.02,4.06,3.399,3.395,3.015764,3.015536,0.4117,3.4739,1.3169,3.2901,3.1799,2.6588,2.1328,0.0692,1.3487,317.948,533.82,42.66,1.1868,74.3268,32.757,32.758,26.059,26.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,21,2017,6,26,21,34,38,64.67998,-169.09974,46,4.15,4.19,3.397,3.393,3.01564,3.015368,0.4242,3.4758,1.3403,3.2902,3.1666,2.6571,2.132,0.0674,1.3039,317.432,517.69,42.64,1.1845,74.369,32.757,32.758,26.059,26.06,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,22,2017,6,26,21,35,52,64.68,-169.09972,46,3.36,3.4,3.412,3.413,3.01682,3.016972,0.4195,3.4794,1.3096,3.2903,3.2722,2.6593,2.1704,0.0563,1.039,317.726,660.63,43.41,1.1804,74.4447,32.757,32.757,26.058,26.058,0,3.26,0.14,529,1.506,30.3,16.2,0.22,0.23
144,23,2017,6,26,21,35,58,64.68,-169.09972,46,3.45,3.48,3.415,3.412,3.017136,3.016904,0.4152,3.4761,1.3096,3.2904,3.2609,2.6593,2.1722,0.0607,1.1454,317.629,643.61,43.44,1.1842,74.3738,32.757,32.757,26.058,26.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
144,24,2017,6,26,21,36,4,64.68,-169.09972,46,3.39,3.43,3.414,3.412,3.016987,3.016917,0.4128,3.4781,1.3099,3.2902,3.2847,2.659,2.1703,0.0653,1.2555,317.951,679.77,43.41,1.1819,74.417,32.756,32.757,26.058,26.058,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
145,1,2017,6,27,1,28,23,64.68008,-168.69232,45,42.05,42.47,2.747,2.747,2.95662,2.956598,2.4485,3.5399,1.3114,3.2905,0.229,2.4641,1.5592,0.0504,0.8979,295.828,0.11,31.18,1.1115,75.7396,32.681,32.682,26.056,26.056,42,0.7,1.35,530,1.489,25.9,14.4,0.2,1.79
145,2,2017,6,27,1,30,6,64.6801,-168.69232,45,30.11,30.41,2.756,2.756,2.956825,2.956867,1.1226,3.6559,1.3783,3.2905,0.732,2.4819,0.7927,0.0571,1.0593,297.95,1.41,15.85,0.9825,78.2221,32.682,32.682,26.056,26.056,30,1.03,0.85,531,1.44,25.3,14.2,0.19,1.49
145,3,2017,6,27,1,31,50,64.68008,-168.69232,45,20.05,20.25,2.824,2.863,2.962084,2.965488,0.5876,3.7178,1.31,3.2904,1.4482,2.5371,1.3021,0.1144,2.4324,303.855,9.42,26.04,0.9153,79.5473,32.682,32.684,26.05,26.048,20,1.74,0.68,532,1.444,25.2,13.9,0.18,1.02
145,4,2017,6,27,1,34,7,64.68008,-168.69232,45,10.45,10.55,3.126,3.146,2.985897,2.987852,0.4514,3.509,1.3135,3.2904,2.2402,2.6347,1.7856,0.1815,4.0447,318.414,60.94,35.71,1.1465,75.0788,32.669,32.673,26.014,26.015,10,2.81,0.43,533,1.413,25.7,14.5,0.18,0.42
145,5,2017,6,27,1,36,6,64.68008,-168.69232,45,3.43,3.46,3.502,3.504,3.017828,3.018094,0.2817,3.5061,1.3098,3.2904,3.0152,2.6872,2.1403,0.1184,2.5281,321.414,365.22,42.81,1.1498,75.0175,32.678,32.679,25.987,25.987,0,3.49,0.14,534,1.358,26.7,13.9,0.19,0.26
146,1,2017,6,27,3,26,57,64.67058,-168.24118,38,34.71,35.06,2.409,2.408,2.903649,2.901331,1.0988,2.8615,1.3129,3.2905,0.18,2.3544,0.3546,0.2701,6.1714,282.23,0.04,7.09,1.963,61.2214,32.38,32.353,25.842,25.821,35,5.16,3.64,535,1.13,3.4,4,0.13,3.21
146,2,2017,6,27,3,27,3,64.67058,-168.24116,38,34.7,35.05,2.41,2.408,2.903706,2.903616,1.0988,2.9067,1.369,3.2904,0.1788,2.3553,1.6744,0.2784,6.3699,282.321,0.04,33.49,1.9001,62.1883,32.38,32.38,25.842,25.843,NaN,NaN,NaN,536,1.158,3.3,3.9,0.13,3.02
146,3,2017,6,27,3,28,26,64.67058,-168.24116,38,30.22,30.52,2.552,2.543,2.912913,2.913973,0.836,3.7008,1.3164,3.2905,0.3128,2.3688,0.438,0.1253,2.6961,282.69,0.23,8.76,0.9336,79.1842,32.352,32.373,25.808,25.826,30,4.09,2.76,537,0.749,9.5,3,0.1,1.54
146,4,2017,6,27,3,30,7,64.67058,-168.24116,38,20,20.2,4.492,4.484,3.073272,3.072747,0.9744,3.7262,1.3748,3.2904,0.9632,2.5444,0.9553,0.0797,1.6012,294.191,2.75,19.11,0.9062,79.7271,32.34,32.342,25.621,25.623,20,1.78,1.8,538,0.498,9.4,1.3,0.05,0.42
146,5,2017,6,27,3,31,44,64.67058,-168.24116,38,10.09,10.19,5.454,5.435,3.149803,3.148165,0.5031,3.5733,1.3764,3.2906,1.9424,2.8315,1.4494,0.2227,5.0321,327.444,30.44,28.99,1.0739,76.4542,32.29,32.29,25.476,25.478,10,3.65,0.65,539,0.36,7.3,0.1,0.02,0.15
146,6,2017,6,27,3,31,52,64.67058,-168.24116,38,10.25,10.35,5.431,5.425,3.147976,3.147461,0.4922,3.5688,1.3101,3.2903,1.9016,2.8313,1.4424,0.2192,4.9478,327.332,27.65,28.85,1.079,76.3577,32.292,32.292,25.48,25.481,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
146,7,2017,6,27,3,33,45,64.67058,-168.24116,38,3.78,3.82,5.481,5.481,3.151896,3.151913,0.5315,3.4969,1.379,3.2907,2.7076,2.8442,1.7769,0.2469,5.614,328.328,179.59,35.54,1.1605,74.8201,32.291,32.292,25.474,25.474,0,5.3,0.28,NaN,NaN,NaN,NaN,NaN,NaN
147,1,2017,6,27,6,39,28,64.67058,-167.8316,37,34.2,34.54,1.943,1.943,2.867047,2.866954,1.7019,3.8748,1.3164,3.2905,0.6135,2.6819,0.8364,0.1113,2.3595,336.462,0.96,16.73,0.7498,82.9072,32.402,32.401,25.895,25.894,30,0.53,0.39,540,0.654,2.5,1.5,0.06,1.08
147,2,2017,6,27,6,40,53,64.6706,-167.8316,37,25.04,25.29,1.952,1.952,2.867252,2.86719,1.1833,3.9156,1.1948,3.2904,1.3228,2.6985,0.6128,0.1088,2.2979,337.323,6.93,12.26,0.7079,83.7802,32.401,32.4,25.893,25.893,25,1.7,0.63,541,0.772,2.7,2.1,0.07,1.4
147,3,2017,6,27,6,42,8,64.6706,-167.8316,37,20.19,20.39,3.664,3.44,3.00475,2.983553,0.2497,4.0622,1.3116,3.2902,1.6056,2.7998,0.8645,0.1006,2.1029,339.287,13.74,17.29,0.5611,86.9187,32.351,32.321,25.711,25.708,20,0.71,0.44,542,0.382,1.9,0.4,0.02,0.33
147,4,2017,6,27,6,43,26,64.6706,-167.8316,37,9.9,10,6.937,6.931,3.268819,3.268442,0.0438,4.3297,1.139,3.2905,2.0654,2.7254,1.3754,0.0267,0.3291,301.722,40.54,27.51,0.3056,92.6437,32.207,32.208,25.228,25.229,10,0.28,0.07,543,0.223,4.7,0,0.01,0.09
147,5,2017,6,27,6,44,58,64.67058,-167.83162,37,3.89,3.93,6.93,6.93,3.268116,3.268155,0.0362,4.3323,1.0758,3.2906,2.4204,2.7311,1.6825,0.0249,0.2867,301.969,92.5,33.65,0.3033,92.6986,32.209,32.209,25.23,25.23,0,0.31,0.05,544,0.231,4.7,0.1,0.01,0.09
148,1,2017,6,27,8,23,25,64.68103,-167.3983,31,27.73,28.01,1.177,1.183,2.780496,2.78104,1.6133,3.7674,1.3108,3.2903,0.3262,2.8718,1.8036,0.0701,1.3703,373.749,0.26,36.07,0.8622,80.6097,32.103,32.103,25.706,25.705,28,0.98,0.61,545,0.736,4,0.2,0.02,0.84
148,2,2017,6,27,8,24,48,64.68134,-167.39804,31,20.04,20.23,1.19,1.188,2.781158,2.781113,1.6229,3.7765,1.3147,3.2904,0.7898,2.8742,0.5536,0.0741,1.4647,373.54,1.68,11.07,0.8526,80.8027,32.102,32.103,25.704,25.705,20,0.9,0.62,546,0.733,4.2,0.2,0.02,0.86
148,3,2017,6,27,8,26,4,64.68156,-167.39796,31,9.61,9.71,6.369,6.312,3.199104,3.194593,0.016,4.1986,1.3112,3.2903,1.7055,2.7578,1.0892,0.0328,0.4762,310.528,17.43,21.78,0.4287,89.8374,31.974,31.977,25.117,25.126,10,0.93,0.34,547,0.616,5.8,0.1,0.01,0.55
148,4,2017,6,27,8,27,24,64.68179,-167.3979,31,3.57,3.6,6.905,6.905,3.242158,3.242283,0.0162,4.2885,1.192,3.2905,2.1192,2.7246,1.3998,0.0262,0.3178,301.48,45.96,28,0.3439,91.7616,31.949,31.951,25.029,25.03,0,0.29,0.17,548,0.359,1.2,0.1,0,0.13
149,1,2017,6,27,9,56,38,64.68054,-166.98932,27,24.22,24.46,1.905,1.906,2.819585,2.819572,0.0186,3.5037,1.0746,3.2906,0.1604,3.0604,2.5391,0.0548,1.0043,395.572,0.02,50.78,1.1525,74.9663,31.855,31.854,25.459,25.458,24,0.86,0.88,549,0.734,2,0.1,0.02,0.43
149,2,2017,6,27,9,58,10,64.68054,-166.98932,27,10.18,10.28,9.298,9.037,3.325884,3.30831,0.0182,4.2965,1.195,3.2904,0.6076,2.6593,0.8497,0.0329,0.478,279.871,0.94,16.99,0.3365,91.9317,30.692,30.737,23.701,23.776,10,0.42,0.36,550,0.469,2.5,0.1,0.01,0.53
149,3,2017,6,27,9,59,39,64.68052,-166.98932,27,3.02,3.05,9.385,9.381,3.31709,3.316797,0.0161,4.2917,1.0722,3.2905,1.0181,2.6484,1.1934,0.0336,0.4953,277.937,3.19,23.87,0.3409,91.8304,30.531,30.532,23.562,23.563,0,0.36,0.15,551,0.359,2.9,0.1,0,0.11
150,1,2017,6,27,11,18,13,64.67044,-166.69996,22,19.72,19.91,7.313,7.341,3.108061,3.110679,0.0168,3.7077,1.0744,3.2903,0.1406,2.6862,1.2752,0.0441,0.7459,297.993,0,25.5,0.9262,79.3303,30.124,30.128,23.54,23.539,20,0.91,0.56,552,0.617,4.8,0.1,0.01,0.14
150,2,2017,6,27,11,19,59,64.67043,-166.69996,22,10.1,10.21,7.755,7.742,3.148157,3.146844,0.0159,3.9948,1.0734,3.2904,0.2949,2.6885,0.6483,0.0406,0.6616,295.083,0.2,12.97,0.6278,85.4755,30.172,30.169,23.518,23.518,10,0.7,0.3,553,0.591,3.9,0.1,0.01,0.12
150,3,2017,6,27,11,21,22,64.67044,-166.69994,22,3.37,3.4,7.888,7.886,3.160228,3.160059,0.0159,4.041,1.1453,3.2907,0.7299,2.6964,0.9892,0.0399,0.6448,294.981,1.4,19.78,0.5817,86.4643,30.188,30.188,23.513,23.513,0,0.55,0.37,554,0.579,3.9,0.1,0.01,0.14
151,1,2017,6,27,12,53,48,64.52526,-166.87968,27,22.97,23.2,1.512,1.51,2.794193,2.794057,0.0212,3.4608,1.3144,3.2904,0.1484,3.0906,2.2457,0.0544,0.9947,404.192,0,44.91,1.2019,74.0469,31.936,31.936,25.55,25.55,20,0.96,0.59,555,0.779,1.9,0,0.01,0.3
151,2,2017,6,27,12,55,57,64.52526,-166.87968,27,10,10.09,2.609,2.613,2.870042,2.868171,0.0158,3.6935,1.3837,3.2905,0.7599,3.0751,0.8419,0.0543,0.9923,392.692,1.54,16.84,0.9415,79.0279,31.78,31.753,25.347,25.326,10,0.74,0.65,556,0.754,1.9,0,0.01,0.26
151,3,2017,6,27,12,57,34,64.52526,-166.87968,27,3.55,3.58,8.732,8.681,3.296923,3.293343,0.0157,4.282,1.3122,3.2903,1.1598,2.6959,1.1719,0.0312,0.4361,285.944,4.61,23.44,0.35,91.6213,30.887,30.894,23.939,23.953,0,0.33,0.15,557,0.381,2.4,0,0,0.08
152,1,2017,6,27,14,34,33,64.38108,-167.06986,30,26.86,27.13,0.653,0.653,2.735809,2.735775,0.0158,3.5424,1.311,3.2904,0.232,3.0215,3.2275,0.0784,1.5694,402.882,0.11,64.55,1.1086,75.7945,32.071,32.071,25.71,25.71,27,0.96,0.89,558,0.788,3.3,0,0.01,0.17
152,2,2017,6,27,14,36,6,64.38108,-167.06986,30,20.14,20.34,0.637,0.637,2.734052,2.734151,0.0155,3.5969,1.3803,3.2905,0.5763,3.0266,0.5087,0.0896,1.8386,403.431,0.84,10.17,1.0475,76.9603,32.069,32.07,25.71,25.71,20,1.24,0.73,559,0.794,3.3,0,0.01,0.15
152,3,2017,6,27,14,38,16,64.38108,-167.06986,30,10.32,10.42,3.104,2.667,2.918521,2.889193,0.0158,3.7732,1.3636,3.2903,1.4565,2.9619,1.0177,0.0725,1.4271,364.199,9.61,20.36,0.8561,80.7329,31.878,31.956,25.384,25.483,10,0.92,0.51,560,0.653,2.9,0,0,0.09
152,4,2017,6,27,14,39,45,64.38108,-167.06984,30,3.18,3.21,9.005,8.952,3.348371,3.344451,0.0156,4.3139,1.0745,3.2906,1.9284,2.6792,1.3699,0.0329,0.478,282.087,29.46,27.4,0.3203,92.305,31.181,31.187,24.129,24.141,0,0.38,0.14,561,0.421,2.6,0,0,0.1
153,1,2017,6,27,16,10,54,64.23614,-167.24978,31,27.94,28.22,2.383,2.384,2.896588,2.896615,0.1501,3.624,1.3133,3.2905,0.3161,2.8502,0.7116,0.0931,1.9223,357.893,0.24,14.23,1.0175,77.5394,32.324,32.323,25.799,25.799,28,1.09,1.02,563,0.718,7.2,0.2,0.03,1.36
153,2,2017,6,27,16,12,27,64.23614,-167.24982,31,20.01,20.21,2.345,2.334,2.892415,2.891268,0.1247,3.6537,1.32,3.2903,0.9365,2.84,0.5899,0.0867,1.7692,355.399,2.56,11.8,0.9849,78.1746,32.315,32.312,25.795,25.794,20,1.35,0.83,562,0.704,4.8,0.2,0.02,1.18
153,3,2017,6,27,16,13,47,64.23618,-167.24992,31,10.1,10.2,4.409,4.544,3.044759,3.057236,0.1249,4.0015,1.385,3.2903,1.9063,2.7939,1.0945,0.0519,0.9332,330.124,27.96,21.89,0.621,85.6201,32.094,32.108,25.435,25.431,10,1,0.7,564,0.67,5.9,0.2,0.03,1.26
153,4,2017,6,27,16,15,21,64.23618,-167.24991,31,3.47,3.5,7.759,7.753,3.290649,3.290241,0.0111,4.3451,1.3094,3.2903,2.4121,2.7103,1.4234,0.0222,0.2209,294.76,90.68,28.47,0.2914,92.9738,31.687,31.689,24.707,24.709,0,0.33,0.25,565,0.385,1.8,0,0.01,0.26
154,1,2017,6,27,17,53,49,64.0922,-167.44062,33,29.78,30.07,1.906,1.908,2.861002,2.861193,0.1396,3.6731,1.3156,3.2904,0.807,2.5827,1.6117,0.0796,1.5982,321.505,1.77,32.23,0.9637,78.5895,32.368,32.368,25.87,25.87,30,1.07,1.36,566,1.007,4.5,2.7,0.09,2.63
154,2,2017,6,27,17,55,29,64.0922,-167.44062,33,20.35,20.55,1.884,1.883,2.858164,2.858124,0.1343,3.8008,1.3117,3.2904,1.7374,2.5888,0.6832,0.0699,1.3649,321.714,18.8,13.66,0.8269,81.3243,32.36,32.36,25.865,25.865,20,1.09,1.27,567,0.997,4.8,2.7,0.09,2.66
154,3,2017,6,27,17,57,20,64.0922,-167.44062,33,10.23,10.33,6.831,6.848,3.247394,3.248977,0.1237,4.3176,1.3796,3.2901,2.5691,2.7417,1.1928,0.0214,0.2,304.526,130.4,23.86,0.3169,92.384,32.072,32.073,25.135,25.134,10,0.33,0.28,568,0.309,5.5,0.2,0.01,0.27
154,4,2017,6,27,17,59,6,64.0922,-167.44062,33,3.53,3.56,6.995,6.99,3.261716,3.261289,0.0411,4.3355,1.1247,3.2905,2.9685,2.7411,1.5298,0.0189,0.1425,303.405,328.97,30.6,0.3003,92.7674,32.079,32.079,25.119,25.12,0,0.22,0.12,569,0.238,2.5,0,0.01,0.08
155,1,2017,6,27,19,36,21,63.94742,-167.62072,36,32.02,32.34,1.468,1.468,2.825931,2.825848,0.0578,3.3594,1.3121,3.2904,1.461,2.5153,1.1449,0.1139,2.4211,313.731,9.72,22.9,1.3209,71.8774,32.376,32.375,25.907,25.906,32,2.08,1.67,570,1.316,10.7,5.5,0.13,2.85
155,2,2017,6,27,19,36,34,63.94742,-167.62072,36,31.71,32.03,1.486,1.478,2.827361,2.826616,0.0572,3.2667,1.3794,3.2905,1.5287,2.5153,1.5272,0.1016,2.1256,314.068,11.46,30.54,1.4328,69.8935,32.376,32.374,25.905,25.904,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
155,3,2017,6,27,19,38,15,63.94742,-167.6207,36,20.04,20.24,4.628,4.174,3.071883,3.030331,0.0572,4.116,1.3104,3.2903,2.7633,2.7058,0.8044,0.0457,0.7854,316.978,204.2,16.09,0.5082,88.0701,32.191,32.15,25.489,25.502,20,0.78,0.44,571,0.468,3.9,1.2,0.03,0.53
155,4,2017,6,27,19,39,55,63.9474,-167.6207,36,10.02,10.12,7.126,7.127,3.280385,3.280468,0.0598,4.3246,1.1441,3.2906,3.1648,2.7033,1.3091,0.0162,0.0762,297.009,515.76,26.18,0.3104,92.5338,32.156,32.157,25.162,25.163,10,0.33,0.19,572,0.215,2.9,0,0,0.07
155,5,2017,6,27,19,41,12,63.9474,-167.6207,36,3.63,3.66,7.296,7.296,3.294607,3.294583,0.0618,4.3435,1.1428,3.2905,3.5731,2.714,1.624,0.0136,0.0145,297.051,1324.4,32.48,0.2929,92.9397,32.155,32.155,25.139,25.139,0,0.26,0.16,573,0.216,2.6,0,0,0.07
156,1,2017,6,27,21,11,14,63.8032,-167.81088,32,27.94,28.22,1.201,1.235,2.8015,2.804259,0.0598,3.7054,1.3167,3.2906,0.7761,2.5789,2.2798,0.0964,2.0024,326.477,1.62,45.59,0.9286,79.2828,32.345,32.345,25.898,25.896,28,1.49,1.04,574,1.155,13.8,4.9,0.1,2.09
156,2,2017,6,27,21,12,45,63.8032,-167.81088,32,20.19,20.39,1.331,1.333,2.811049,2.811438,0.0576,3.6969,1.3794,3.2906,1.4042,2.5904,0.6346,0.105,2.2069,326.86,8.46,12.69,0.9378,79.0999,32.336,32.339,25.883,25.885,20,1.43,1.09,575,1.107,11.8,4.1,0.08,1.95
156,3,2017,6,27,21,14,21,63.8032,-167.81088,32,10,10.1,5.808,5.613,3.157339,3.14081,0.0574,3.9846,1.3153,3.2902,2.3792,2.7072,1.147,0.0346,0.5193,307.358,84.04,22.94,0.638,85.2569,32.037,32.037,25.235,25.258,10,1.59,0.8,576,0.883,9.1,2.9,0.07,1.6
156,4,2017,6,27,21,15,56,63.8032,-167.81088,32,3.09,3.12,7.087,7.086,3.259392,3.259363,0.0608,4.2345,1.1951,3.2904,2.8504,2.7275,1.5011,0.0192,0.1497,300.99,249.64,30.02,0.3947,90.6049,31.968,31.968,25.019,25.02,0,0.49,0.2,577,0.368,2.6,0.1,0.01,0.23
157,1,2017,6,27,22,40,5,63.6583,-167.989,32,27.81,28.08,0.985,0.984,2.78986,2.78974,0.0574,3.4748,1.3832,3.2903,0.7006,2.5095,1.5975,0.2306,5.2211,317.188,1.28,31.95,1.1858,74.3471,32.421,32.42,25.973,25.972,28,5.87,1.49,578,1.258,6.9,6.9,0.1,1.68
157,2,2017,6,27,22,42,4,63.65832,-167.989,32,19.92,20.11,0.996,0.995,2.790409,2.790304,0.0548,3.5723,1.384,3.2904,1.6221,2.5203,0.6965,0.2021,4.5393,318.496,14.29,13.93,1.0751,76.4329,32.42,32.421,25.972,25.972,20,5.06,1.71,579,1.264,6.5,7,0.1,1.59
157,3,2017,6,27,22,43,56,63.65832,-167.989,32,12.95,13.08,1.855,1.864,2.853949,2.854777,0.0549,3.8352,1.3788,3.2905,2.4367,2.6205,0.9941,0.1888,4.2187,326.518,96.01,19.88,0.7909,82.0592,32.341,32.342,25.852,25.852,13,4.95,0.64,580,1.08,5.6,5.1,0.09,1.65
157,4,2017,6,27,22,46,4,63.65832,-167.989,32,3.2,3.23,7.05,7.049,3.245337,3.245411,0.0588,4.1639,1.3849,3.2901,3.3035,2.7535,1.4783,0.0264,0.3219,305.328,709.68,29.57,0.4619,89.0945,31.849,31.851,24.931,24.933,0,0.7,0.29,581,0.391,2.6,0.1,0.01,0.19
158,1,2017,6,28,0,19,27,63.51334,-168.1792,32,28,28.28,0.908,0.907,2.778841,2.778734,0.0599,3.4762,1.3191,3.2904,0.7539,2.5365,2.2575,0.1728,3.836,322.877,1.51,45.15,1.1842,74.377,32.36,32.359,25.928,25.928,28,4.03,1.91,582,1.221,9.2,5.9,0.11,2.15
158,2,2017,6,28,0,21,2,63.51334,-168.1792,32,20.22,20.42,0.968,0.967,2.783112,2.783018,0.0574,3.6327,1.3132,3.2903,1.5964,2.5523,0.6174,0.1269,2.7338,323.743,13.45,12.35,1.008,77.7256,32.356,32.356,25.922,25.922,20,3.79,1.32,583,1.165,7.5,5.2,0.09,1.89
158,3,2017,6,28,0,23,10,63.51334,-168.1792,32,16.23,16.39,1.227,1.219,2.801743,2.801219,0.0561,3.6773,1.3801,3.2903,2.0276,2.6009,1.1208,0.1432,3.1244,329.402,37.12,22.42,0.9591,78.6802,32.328,32.33,25.883,25.885,16,4.44,0.92,584,1.088,7,4.4,0.09,1.51
158,4,2017,6,28,0,24,29,63.51334,-168.1792,32,10.3,10.4,5.775,5.798,3.129605,3.131493,0.0585,4.0793,1.3797,3.2906,2.5986,2.8673,1.1185,0.0549,1.0055,331.023,139.59,22.37,0.5439,87.285,31.757,31.756,25.017,25.015,10,1.87,0.29,585,0.596,2.6,0.5,0.05,0.97
158,5,2017,6,28,0,26,4,63.51334,-168.1792,32,3.79,3.82,5.96,5.956,3.144391,3.144145,0.0614,4.115,1.074,3.2905,3.2221,2.8648,1.4465,0.0298,0.4033,328.758,588.66,28.93,0.5092,88.0477,31.752,31.753,24.991,24.993,0,1.15,0.19,586,0.423,1.7,0.1,0.01,0.53
159,1,2017,6,28,1,57,0,63.3692,-168.35952,39,34.91,35.26,0.477,0.475,2.744858,2.744707,0.0562,3.5427,1.3174,3.2904,0.1538,2.5216,0.6955,0.285,6.5266,324.585,0.01,13.91,1.1083,75.7998,32.368,32.367,25.958,25.958,35,8.09,1.35,587,1.404,6.2,6.7,0.13,1.93
159,2,2017,6,28,1,58,20,63.3692,-168.3595,39,30.21,30.51,0.481,0.48,2.744887,2.744808,0.0543,3.6477,1.3142,3.2903,0.2397,2.5241,1.1205,0.2214,5.001,324.484,0.12,22.41,0.9915,78.0461,32.366,32.367,25.957,25.957,NaN,NaN,NaN,588,1.292,5.6,6.6,0.1,1.83
159,3,2017,6,28,1,59,50,63.3692,-168.35952,39,20.14,20.34,0.55,0.548,2.749696,2.749656,0.0537,3.7903,1.3132,3.2902,0.8724,2.5475,0.9856,0.1862,4.1566,326.981,2.14,19.71,0.838,81.0987,32.363,32.363,25.95,25.951,20,6.17,1.23,589,1.272,6.4,6.4,0.1,1.73
159,4,2017,6,28,2,1,29,63.3692,-168.35952,39,11.4,11.51,3.132,3.217,2.935932,2.942331,0.0546,2.7946,1.3101,3.2903,1.9789,2.898,1.4312,0.8822,20.8604,360.669,33.14,28.62,2.0575,59.789,32.06,32.052,25.527,25.514,11,13.87,1.3,590,1.015,3.5,3.8,0.07,1.01
159,5,2017,6,28,2,1,39,63.3692,-168.35952,39,11.39,11.5,3.191,3.228,2.940345,2.943018,0.0548,2.7676,1.381,3.2904,1.9778,2.8915,1.4337,0.8465,20.0041,355.351,33.05,28.67,2.0962,59.212,32.054,32.049,25.517,25.511,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,6,2017,6,28,2,1,45,63.3692,-168.35952,39,11.42,11.53,3.075,3.046,2.932027,2.93041,0.0548,2.8319,1.3106,3.2904,1.9654,2.8523,1.4358,0.8497,20.0806,348.169,32.1,28.72,2.0046,60.5874,32.069,32.078,25.54,25.549,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
159,7,2017,6,28,2,3,30,63.3692,-168.35952,39,4.09,4.13,6.419,6.412,3.165514,3.165092,0.0585,4.0434,1.3798,3.2902,2.7043,2.8601,1.8031,0.0671,1.2973,324.648,178.22,36.06,0.5794,86.515,31.558,31.561,24.783,24.785,0,2.06,0.28,591,0.498,1.9,0.1,0.01,0.13
160,1,2017,6,28,3,25,20,63.29556,-168.45084,40,35.83,36.19,0.639,0.637,2.761947,2.761759,0.0536,3.2822,1.3814,3.2905,0.126,2.4204,1.0679,0.2712,6.1977,306.677,0,21.36,1.4142,70.2236,32.419,32.419,25.991,25.991,36,10.22,1.86,592,1.428,5.6,8.3,0.13,2.7
160,2,2017,6,28,3,26,49,63.29556,-168.45084,40,30.39,30.69,0.642,0.641,2.761851,2.761843,0.0525,3.2283,1.3829,3.2905,0.139,2.4237,0.5171,0.2579,5.8778,306.848,0,10.34,1.4802,69.0711,32.418,32.418,25.99,25.99,30,10,2.45,593,1.39,6.1,7.7,0.11,2.63
160,3,2017,6,28,3,28,21,63.29556,-168.45084,40,19.98,20.18,0.679,0.681,2.764064,2.764314,0.0524,3.3672,1.3779,3.2904,0.4766,2.4365,1.048,0.2316,5.2468,307.908,0.57,20.96,1.3118,72.0438,32.413,32.414,25.984,25.984,20,10.06,1.09,594,1.414,5.4,8.1,0.12,2.62
160,4,2017,6,28,3,30,2,63.29556,-168.45084,40,10.2,10.3,1.128,1.131,2.797236,2.797556,0.0527,3.5152,1.3787,3.2903,1.688,2.5013,1.5424,0.2382,5.4041,313.771,16.73,30.85,1.1395,75.211,32.376,32.377,25.928,25.928,10,8.89,1.25,595,1.308,5.5,7.5,0.12,2.22
160,5,2017,6,28,3,31,42,63.29556,-168.45084,40,3.86,3.9,3.804,3.534,2.990062,2.968945,0.0543,3.7245,1.3507,3.2904,2.653,2.7423,1.8691,0.2256,5.1015,332.078,158.59,37.38,0.9082,79.6913,32.046,32.061,25.456,25.493,0,6.43,1.14,596,1.006,4.5,3.8,0.09,1.1
161,1,2017,6,28,5,14,14,63.22426,-168.15132,22,18.37,18.55,2.073,2.068,2.865655,2.865234,0.0587,3.6271,1.3147,3.2905,1.3712,2.6812,2.9554,0.1034,2.1699,334.457,7.81,59.11,1.0141,77.6067,32.261,32.261,25.772,25.773,19,1.97,0.98,597,0.964,9.3,3.1,0.07,0.96
