	secondary_number	cellid	side	project	station	station_type	date	CTD_number	filter	depth_original	depth_type	depth_m	bottom_depth	lat	lon	temp	salinity	DO	POC (ug/L)	PON (ug/L)	SPM (ug/L)	FlECO-AFL(mg/m^3)	chl depth	chl (ug/l)	phaeo (ug/l)	PO4(uM)	Sil(uM)	NO3(uM)	NO2(uM)	NH4(uM)	N+N (umol/L)	mass	log_name	bottle	niskin_id_meta	volume_filtered_l	transmission_pct	niskin_id_nutrients	poc_pon_ratio	poc_pon_ratio_redfield	cast_depth	delO18	sedchla_mg_m2	notes	notes2
BOX_8_94	147	BOX_8_94	6-20-17 147 DBO3.6 S B CHLMAX	ASGARD2017	DBO3.6	S	Jun 20 2017 14:22	83	0.2	chlmax	mid	16.76	51	67.67158	-168.96288	3.821	32.887	379.943				13.0333	83_5	13.81	1.19	0.609	5.8	2.7	0.06	0.59	2.76		170620 DBO3.6 S B	5	83_5	1	70.1393	83_5						No UVP on DBO3.8 (was asleep)	
BOX_8_91	143	BOX_8_91	6-20-17 143 DBO3.6 S MID	ASGARD2017	DBO3.6	S	Jun 20 2017 11:13	82	0.2	mid	mid	19.7	58	67.89808	-168.2404	3.1055	32.854	306.625				1.7429	82_4	1.8	1.18	1.518	17.8	12.5	0.17	3.72	12.67		170620 DBO3.6 S mid	4	82_4	2	74.5572	82_4							
BOX_10_73		BOX_10_73	8-29-17 DBO3.6 B10 20M	DBONCIS2017	DBO3.6	S	Aug 29 2017 19:52	3	0.2	20	mid	20.49	58.3	67.8975	-168.2345	4.46135	32.73925	318.2810826				0.7533	3_9	1.688	0.826	2.103	38.6	14.7	0.31	5.15	15.01		8_29_17_DBO3_6_20m_B10_0.2	10	20.49_58.3	2.8		3_9							RNALater no
BOX_8_98	148	BOX_8_98	6-20-17 148 DBO3.6 S C CHLMAX	ASGARD2017	DBO3.6	S	Jun 20 2017 14:22	83	0.2	chlmax	mid	26.05	51	67.67158	-168.96288	3.4475	32.8955	328.044				7.6007	83_1	12.12	2.06	1.213	13.2	10.1	0.17	2.77	10.27		170620 DBO3.6 S C	1	83_1	1	75.8174	83_1							
AMBON_1_3		AMBON_1_3	8-7-2017 DBO3.6 54M BOTTOM	AMBON2017	DBO3.6	S	Aug 07 2017 01:19	3	0.2	bottom	bottom	53.54	59	67.897	-168.23678	3.9396	32.5153	261.0495				0.5040	3_1	2.16		1.47	34.17			3.8	7.03			1	3_1	1.4	23.9634	3_1			3_53.54	-1.06	26.1		55
BOX_8_95	144	BOX_8_95	6-20-17 144 DBO3.6 S DEEP	ASGARD2017	DBO3.6	S	Jun 20 2017 11:13	82	0.2	deep	bottom	55.15	58	67.89806	-168.2404	2.835	32.8455	285.9				0.9738	82_1	1.07	4.21	1.6	22.9	12.4	0.19	5.25	12.59		170620 DBO3.6 S deep	1	82_1	2	21.5549	82_1							
BOX_10_74		BOX_10_74	8-29-17 DBO3.6 B4 BOTTOM	DBONCIS2017	DBO3.6	S	Aug 29 2017 19:52	3	0.2	bottom	bottom	55.462	58.3	67.8975	-168.2345	2.68945	32.8292	181.6675497				0.3396	3_3	0.812	1.78	2.744	61.2	10.6	1	8.57	11.6		8_29_17_DBO3_6_Bottom_B4_0.2	4	55.462_58.3	3		3_3							RNALater no
BOX_10_11		BOX_10_11	8-29-17 DBO3.6 CORE1 BOTTOM WATER	DBONCIS2017	DBO3.6	S		3	0.2	bottom	bottom			67.8975	-168.2345																		8-29-17 DBO3.6 CORE1 BOTTOM WATER	core	_			3_core							
BOX_10_4		BOX_10_4	8-29-17 DBO3.6 CORE2 BOTTOM WATER	DBONCIS2017	DBO3.6	S		3	0.2	bottom	bottom			67.8975	-168.2345																		8-29-17 DBO3.6 CORE2 BOTTOM WATER	core	_			3_core							
BOX_8_86	138	BOX_8_86	6-20-17 138 DBO3.7 S SURF	ASGARD2017	DBO3.7	S	Jun 20 2017 09:03	81	0.2	surf/chl m	surf	2.71	50	67.78342	-168.59994	3.7815	32.8255	354.487	530.26	94.78	20020	5.2946	81_6	9.44	1.43	0.897	8.8	5.9	0.15	0.67	6.05		170620 DBO3.7 S surf	6	81_6	1.8	75.9513	81_6	5.59464021945558	0.844473995389522				DBO3.7 particle filters may not actually be accurate, numbers in data sheet were crossed off.	
BOX_10_63		BOX_10_63	8-29-17 DBO3.7 B16 1M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	1	surf	3.319	50.4	67.78333333	-168.5963333	5.954	30.33655	333.6087378				0.7288	2_15	1.583	0.768	0.695	9.8	0.6	0.05	0.23	0.65		8_29_17_DBO3_7_1m_B16_0.2	16	3.319_50.4	3.4		2_15							RNALater no
BOX_8_87	139	BOX_8_87	6-20-17 139 DBO3.7 S 10M	ASGARD2017	DBO3.7	S	Jun 20 2017 09:03	81	0.2	10	mid	9.85	50	67.78342	-168.59994	3.569	32.84	319.19	253.64	43.06	8080	2.4360	81_5	3.46	1.76	1.274	13.6	10.4	0.16	2.76	10.56		170620 DBO3.7 S 10	5	81_5	1.8	76.6616	81_5	5.89038550859266	0.889114793749835				chl m	
BOX_10_64		BOX_10_64	8-29-17 DBO3.7 B13 10M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	10	mid	11.003	50.4	67.78333333	-168.5963333	4.90405	32.49925	318.0086505				0.9498		1.8	0.699	1.662	29.3	11.8	0.26	3.45	12.06		8_29_17_DBO3_7_10m_B13_0.2	13	11.003_50.4	3.5		2_13							RNALater no
BOX_10_75		BOX_10_75	8-29-17 DBO3.7 B12 16M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	16	mid	15.629	50.4	67.78333333	-168.5963333	4.53295	32.6714	304.3155879				1.2083	2_11										8_29_17_DBO3_7_16m_B12_0.2	12	15.629_50.4	3.1		2_11							RNALater no
BOX_8_88	140	BOX_8_88	6-20-17 140 DBO3.7 S 20M	ASGARD2017	DBO3.7	S	Jun 20 2017 09:03	81	0.2	20	mid	19.91	50	67.78342	-168.59994	3.356	32.8365	307.226				1.5102	81_4	1.75	2.23	1.39	15.5	10.6	0.17	4.16	10.77		170620 DBO3.7 S 20	4	81_4	1.8	69.4572	81_4						no particle filters this depth	
BOX_10_65		BOX_10_65	8-29-17 DBO3.7 B10 20M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	20	mid	20.804	50.4	67.78333333	-168.5963333	4.24775	32.7171	290.0151357				0.9147	2_9	1.361	0.801	2.178	41.1	12.6	0.47	7.28	13.07		8_29_17_DBO3_7_20m_B10_0.2	10	20.804_50.4	2.4		2_9							RNALater no
BOX_10_66		BOX_10_66	8-29-17 DBO3.7 B8 30M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	30	mid	30.624	50.4	67.78333333	-168.5963333	2.7003	32.7496	212.1576144				0.3296	2_7	0.597	0.957	2.588	52.5	10.5	0.79	8.53	11.29		8_29_17_DBO3_7_30m_B8_0.2	8	30.624_50.4	2.3		2_7							RNALater no
BOX_10_76		BOX_10_76	8-29-17 DBO3.7 B6 40M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	40	mid	40.451	50.4	67.78333333	-168.5963333	2.4622	32.8079	171.1320198				0.3328	2_5	0.705	1.773	2.765	60.4	10.2	1.02	8.53	11.22		8_29_17_DBO3_7_40m_B6_0.2	6	40.451_50.4	2.2		2_5							RNALater no
BOX_8_89	141	BOX_8_89	6-20-17 141 DBO3.7 S DEEP	ASGARD2017	DBO3.7	S	Jun 20 2017 09:03	81	0.2	deep	bottom	47.08	50	67.78341	-168.59994	3.192	32.833	300.848	246.68	37.58	5640.00000000001	1.1980	81_1	1.98	1.69	1.406	16.1	10.8	0.17	4.22	10.97		170620 DBO3.7 S deep	1	81_1	1.8	54.0736	81_1	6.56412985630655	0.99081205378212					
BOX_10_77		BOX_10_77	8-29-17 DBO3.7 B4 47M	DBONCIS2017	DBO3.7	S	Aug 29 2017 19:52	2	0.2	47	bottom	47.495	50.4	67.78333333	-168.5963333	2.27505	32.8008	167.1125298				0.3788	2_3	0.887	2.171	2.816	61.1	9.7	1.03	8.7	10.73		8_29_17_DBO3_7_47m_B4_0.2	4	47.495_50.4	2.3		2_3							RNALater no
BOX_8_83	134	BOX_8_83	6-19-17 134 DBO3.8 S SURF	ASGARD2017	DBO3.8	S	Jun 20 2017 07:06	80	0.2	surf	surf	3.23	50	67.67142	-168.95906	3.9205	32.882	429.428	1292.24	217.94	4139.99999999999	14.2210	80_9	24.76	7.78	0.349	2.9	0.2	0.01	0.02	0.21		170619 DBO3.8 S surf	10	80_10	1	68.8717	80_9	5.92933835000459	0.894994467925221				lots of stuff in the water, reduced filtered volume to 1	
BOX_8_84	135	BOX_8_84	6-19-17 135 DBO3.8 S CHLMAX	ASGARD2017	DBO3.8	S	Jun 20 2017 07:06	80	0.2	chl m	mid	9.7	50	67.67134	-168.95927	3.836	32.883	415.702	804.94	144.88	5520.00000000001	18.9934	80_5	14.76	2.63	1.017	10.6	8	0.12	1.84	8.12		170619 DBO3.8 S chl m	7	80_7	1	68.8802	80_5	5.55590833793484	0.838627673650542					
BOX_8_85	136	BOX_8_85	6-19-17 136 DBO3.8 S OXYGEN	ASGARD2017	DBO3.8	S	Jun 20 2017 07:06	80	0.2	O2 drop	mid	20.09	50	67.6713	-168.95942	3.3585	32.8805	322.898				5.3293	80_4	7.13	0.66	1.306	14.4	11	0.17	3.27	11.17		170619 DBO3.8 S O2	4	80_4	1	76.7235	80_4							
BOX_8_93	137	BOX_8_93	6-19-17 137 DBO3.8 S DEEP	ASGARD2017	DBO3.8	S	Jun 20 2017 07:06	80	0.2	deep	bottom	46.79	50	67.67118	-168.9598	2.861	32.901	297.382	378.3	58.68	7600	1.2130	80_1	2.43	2.11	1.536	18	11.9	0.19	4.58	12.09		170619 DBO3.8 S deep	1	80_1	1	34.4165	80_1	6.44683026584867	0.973106455222441					
BOX_5_52		BOX_5_52	8-31-17 DBO4.1 10M	DBONCIS2017	DBO4.1	S	Aug 31 2017 20:06	20	0.2	10	mid	11.067	44.7	70.9745	-161.8871667	6.31345	31.1388	312.9574914				0.5996	20_13	0.956	0.592	0.586	3.6	0	0	0.2	0		8_31_17_DBO4_1_10m_B12_0.2	12	11.067_44.7			20_13							RNALater no
BOX_3_34		BOX_3_34	8-17-17 ML3.5 16M CHL MAX	AMBON2017	DBO4.1	S	Aug 16 2017 18:31	57	0.2	chl max	mid	15.971	47	70.9727	-161.90049	7.0893	31.27835	274.187				1.3230	57_7											7	57_7	2.1	81.7619	57_7			57_15.971		12.37	thermocline at about 16 m	16
BOX_3_35		BOX_3_35	8-17-17 ML3.5 20M	AMBON2017	DBO4.1	S	Aug 16 2017 18:29	57	0.2		mid	20.044	47	70.97256	-161.90058	2.55275	32.1348	268.6855				0.3520	57_5	0.64		1.28	14.8			2.75	5.92			5	57_5	2.1	79.9648	57_5			57_20.044		12.37		20
BOX_5_53		BOX_5_53	8-31-17 DBO4.1 20M	DBONCIS2017	DBO4.1	S	Aug 31 2017 20:06	20	0.2	20	mid	20.705	44.7	70.9745	-161.8871667	6.3023	31.1411	311.3988225				0.6368	20_11	1.098	0.548	0.582	3.5	0	0	0.09	0		8_31_17_DBO4_1_20m_B10_0.2	10	20.705_44.7			20_11							RNALater no
BOX_10_40		BOX_10_40	8-31-17 DBO4.1 30M	DBONCIS2017	DBO4.1	S	Aug 31 2017 20:06	20	0.2	30	mid	31.556	44.7	70.9745	-161.8871667	0.6578	32.10935	270.333033				0.3352	20_7	0.426	0.572	1.468	18.4	2.7	0.14	3.69	2.84		8_31_17_DBO4_1_30m_B8_0.2	8	31.556_44.7			20_7							RNALater no
BOX_5_54		BOX_5_54	8-31-17 DBO4.1 45M	DBONCIS2017	DBO4.1	S	Aug 31 2017 20:06	20	0.2	40	bottom	41.978	44.7	70.9745	-161.8871667	0.57485	32.13155	263.8080609				0.3305	20_5	0.425	0.628	1.556	20.4	3.1	0.15	4.24	3.25		8_31_17_DBO4_1_40m_B6_0.2	6	41.978_44.7			20_5							RNALater no
BOX_3_37		BOX_3_37	8-17-17 ML3.5 43M BOTTOM	AMBON2017	DBO4.1	S	Aug 16 2017 18:26	57	0.2	bottom	bottom	42.465	47	70.9724	-161.90108	2.4573	32.13565	268.4765				0.3290	57_1	0.49		1.29	15.17			2.47	10.64			1	57_1	2.1	70.2746	57_1			57_42.465	-1.55	12.37	chl consistently high in mixed layer (above 20 m) and low below	43
BOX_3_74		BOX_3_74	8-16-17 ML3.6 5M SURFACE	AMBON2017	DBO4.2	S	Aug 16 2017 14:28	55	0.2	surf	surf	4.376	47	71.10536	-162.25076	7.8258	30.9435	291.42				0.9290	55_13	1.36		0.62	7.12			0.59	9.36			12	55_12	1.5	86.0263	55_13			55_4.376	-2.09	15.88		5
BOX_9_77		BOX_9_77	8-31-17 DBO4.2 5M	DBONCIS2017	DBO4.2	S	Aug 31 2017 16:56	18	0.2	5	mid	6.565	45.9	71.10183333	-162.2476667	6.24795	31.2265	316.914456				0.4317	18_15	0.619	0.383	0.588	3.4	0	0	0.21	0		8_31_17_DBO4_2_5m_B14_0.2	14	6.565_45.9			18_15							RNALater no
BOX_3_75		BOX_3_75	8-16-17 ML3.6 20M	AMBON2017	DBO4.2	S	Aug 16 2017 14:26	55	0.2		mid	20.048	47	71.10498	-162.25172	5.9338	31.66825	300.727				0.5380	55_9	0.63		0.7	3.97			0.51	1.1			8	55_8	1.5	93.6847	55_9			55_20.048		15.88		20
BOX_3_76		BOX_3_76	8-16-17 ML3.6 26M CHL MAX	AMBON2017	DBO4.2	S	Aug 16 2017 14:24	55	0.2	chl max	mid	26.28	47	71.10476	-162.252	0.2342	32.00275	260.868				0.5250	55_5											5	55_5	1.5	75.7036	55_5			55_26.28		15.88		26
BOX_10_41		BOX_10_41	8-31-17 DBO4.2 B8 30M	DBONCIS2017	DBO4.2	S	Aug 31 2017 16:56	18	0.2	30	mid	30.888	45.9	71.10183333	-162.2476667	3.2329	31.7553	366.622149				0.6008	18_7	1.053	0.495	0.786	2.9	0	0.01	0.36	0.01		8_31_17_DBO4_2_30m_B8_0.2	8	30.888_45.9			18_7							RNALater no
BOX_5_55		BOX_5_55	8-31-17 DBO4.2 36M	DBONCIS2017	DBO4.2	S	Aug 31 2017 16:56	18	0.2	36	mid	36.214	45.9	71.10183333	-162.2476667	0.9668	32.34245	273.4191081				0.7170											8_31_17_DBO4_2_36m_B6_0.2	6	36.214_45.9			18_6							RNALater no
BOX_10_13		BOX_10_13	8-31-17 DBO4.2 44M	DBONCIS2017	DBO4.2	S	Aug 31 2017 16:56	18	0.2	44	bottom	42.015	45.9	71.10183333	-162.2476667	1.00255	32.3507	272.0658798				0.4943	18_3	1.124	0.761	1.581	22.6	2.7	0.16	5.05	2.86		8_31_17_DBO4_2_44m_B4_0.2	4	42.015_45.9			18_3							RNALater no
BOX_3_77		BOX_3_77	8-16-17 ML3.6 43M BOTTOM	AMBON2017	DBO4.2	S	Aug 16 2017 14:21	55	0.2	bottom	bottom	43.068	47	71.10418	-162.25284	0.5296	32.09155	256.1535				0.3430	55_1	0.74		1.09	13.29			1.57	2.94			1	55_1	1.5	57.1043	55_1			55_43.068	-1.85	15.88		43
BOX_10_14		BOX_10_14	8-31-17 DBO4.3 2M	DBONCIS2017	DBO4.3	S	Aug 31 2017 14:11	16	0.2	2	surf	3.188	45.5	71.23266667	-162.6368333	5.65205	31.30235	321.693183				0.2947	16_13	0.333	0.178	0.667	3.4	0	0	0.22	0		8_31_17_DBO4_3_2m_B12_0.2	12	3.188_45.5			16_13							RNALater no
BOX_3_78		BOX_3_78	8-16-17 ML3.7 5M	AMBON2017	DBO4.3	S	Aug 16 2017 11:17	53	0.2	surf	surf	4.714	47	71.23482	-162.62662	5.21985	31.1962	308.435				0.1530	53_9	0.26		0.67	3.7			0.34	0.77			9	53_9	2.5	94.5587	53_9			53_4.714	-2.15	5.7		5
BOX_3_79		BOX_3_79	8-16-17 ML3.7 20M	AMBON2017	DBO4.3	S	Aug 16 2017 11:15	53	0.2		mid	21.061	47	71.23436	-162.6273	5.3356	31.26175	307.339				0.2440	53_5	0.25		0.72	5.23			0.41	1.06			5	53_5	2.5	95.0601	53_5			53_21.061		5.7	niskin for 20 m was leaky and likley mixed with water above as CTD went up	20
BOX_10_42		BOX_10_42	8-31-17 DBO4.3 B8 20M	DBONCIS2017	DBO4.3	S	Aug 31 2017 14:11	16	0.2	20	mid	21.89	45.5	71.23266667	-162.6368333	5.6083	31.3191	321.9432846				0.2964	16_7	0.35	0.188	0.677	3.3	0	0	0.27	0		8_31_17_DBO4_3_20m_B8_0.2	8	21.89_45.5			16_7							RNALater no
BOX_3_80		BOX_3_80	8-16-17 ML3.7 30M	AMBON2017	DBO4.3	S	Aug 16 2017 11:13	53	0.2	chl max	mid	29.678	47	71.2341	-162.62804	0.50655	32.26195	269.7695				1.2440	53_3	3.06		1.48	13.74			2.89	6.26			4	53_4	2.2	69.7473	53_3			53_29.678		5.7	thermocline/halocline at 25 m	30
BOX_10_15		BOX_10_15	8-31-17 DBO4.3 30M	DBONCIS2017	DBO4.3	S	Aug 31 2017 14:11	16	0.2	30	mid	30.269	45.5	71.23266667	-162.6368333	2.1617	31.78405	390.1272333				0.4124	16_5	0.613	0.414	0.704	1.8	0	0.01	0.24	0.01		8_31_17_DBO4_3_30m_B6_0.2	6	30.269_45.5			16_5							RNALater no
BOX_3_81		BOX_3_81	8-16-17 ML3.7 42M	AMBON2017	DBO4.3	S	Aug 16 2017 11:11	53	0.2	bottom	bottom	42.313	47	71.23384	-162.62863	0.51405	32.26415	269.567				0.7470	53_1	1.35		1.52	12.13			3.06	12.71			2	53_2	2.2	53.8926	53_1			53_42.313	-1.38	5.7	0 to 5 cm sediment from ML3.7	42
BOX_10_16		BOX_10_16	8-31-17 DBO4.3 43M	DBONCIS2017	DBO4.3	S	Aug 31 2017 14:11	16	0.2	43	bottom	42.314	45.5	71.23266667	-162.6368333	0.5392	32.2716	275.1653532				0.6971	16_3	1.817	0.627	1.597	18.6	3.1	0.11	4.83	3.21		8_31_17_DBO4_3_43m_B4_0.2	4	42.314_45.5			16_3							RNALater no
BOX_10_43		BOX_10_43	8-31-17 DBO4.4 B14 3M	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	3	surf	3.435	44.8	71.36366667	-163.0005	5.1924	31.3153	328.2092229				0.2771	14_15	0.286	0.192	0.703	3.8	0	0	0.21	0		8_31_17_DBO4_4_3m_B14_0.2	14	3.435_44.8	3		14_15							RNALater no
BOX_10_44		BOX_10_44	8-31-17 DBO4.4 B12 10M	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	10	mid	11.254	44.8	71.36366667	-163.0005	5.19205	31.31755	327.8787315				0.2841	14_13	0.295	0.181	0.7	4.8	0	0	0.21	0		8_31_17_DBO4_4_10_B12_0.2	12	11.254_44.8	3.5		14_13							RNALater no
BOX_10_17		BOX_10_17	8-31-17 DBO4.4 B10 20M	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	20	mid	20.777	44.8	71.36366667	-163.0005	5.18995	31.32025	327.8028078				0.2920	14_11	0.31	0.204	0.703	3.8	0	0	0.21	0		8_31_17_DBO4_4_20m_B10_0.2	10	20.777_44.8	2.5		14_11							RNALater no
BOX_10_18		BOX_10_18	8-31-17 DBO4.4 B8 30M	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	30	mid	31.081	44.8	71.36366667	-163.0005	2.4783	31.80885	383.5263375				0.5036	14_7	0.701	0.639	0.746	3.9	0	0	0.27	0		8_31_17_DBO4_4_30m_B8_0.2	8	31.081_44.8	3		14_7							RNALater no
BOX_9_78		BOX_9_78	8-31-17 DBO4.4 B6 37M	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	37	mid	37.643	44.8	71.36366667	-163.0005	0.564	32.2108	263.5981542				2.1570											8_31_17_DBO4_4_37m_B6_0.2	6	37.643_44.8	1		14_6							RNALater no
BOX_10_19		BOX_10_19	8-31-17 DBO4.4 B4 42M BOTTOM	DBONCIS2017	DBO4.4	S	Aug 31 2017 10:28	14	0.2	42	bottom	42.496	44.8	71.36366667	-163.0005	0.46705	32.2305	254.9383863				0.9712	14_3	3.454	0.701	1.632	22.3	3.4	0.11	5.18	3.51		8_31_17_DBO4_4_42m_B4_0.2	4	42.496_44.8	2		14_3							RNALater no
BOX_10_20		BOX_10_20	8-30-17 DBO4.5 B14 SURFACE	DBONCIS2017	DBO4.5	S	Aug 31 2017 07:39	12	0.2	surface	surf	4.337	42.1	71.49033333	-163.3768333	4.9923	31.22175	330.7013067				0.2488	12_15	0.22	0.106	0.687	3.9	0	0	0.21	0		8_30_17_DBO4_5_Surface_B14_0.2	14	4.337_42.1	2		12_15							RNALater no
BOX_3_48		BOX_3_48	8-16-17 ML3.9 50M	AMBON2017	DBO4.5	S	Aug 16 2017 04:25	49	0.2	surf	surf	5.213	44	71.49212	-163.37972	5.2897	31.2502	306.7635				0.2430	49_12	0.26		0.68	4.4			0.42	0.83			12	49_12	4	95.261	49_12			49_5.213	-2.11	11.07	T = 5.2 degrees C	5
BOX_10_45		BOX_10_45	8-30-17 DBO4.5 B10 20M	DBONCIS2017	DBO4.5	S	Aug 31 2017 07:39	12	0.2	20	mid	20.18	42.1	71.49033333	-163.3768333	4.9806	31.2196	330.1073154				0.2553	12_11	0.177	0.092	0.689	3.9	0	0	0.22	0		8_30_17_DBO4_5_20m_B10_0.2	10	20.18_42.1	1.8		12_11							RNALater no
BOX_3_47		BOX_3_47	8-16-17 ML3.9 21.2M	AMBON2017	DBO4.5	S	Aug 16 2017 04:21	49	0.2	pycnocline	mid	20.598	44	71.49196	-163.38251	4.5012	31.54125	356.4535				0.7050	49_9	0.78		0.62	18.85			0.51	2.33			8	49_8	4	93.2535	49_9			49_20.598		11.07		21.2
BOX_3_49		BOX_3_49	8-16-17 ML3.9 24.5M	AMBON2017	DBO4.5	S	Aug 16 2017 04:21	49	0.2	pycnocline	mid	23.574	44	71.49196	-163.38258	2.79975	31.79005	381.422				1.9380	49_7											7	49_7	4	88.4443	49_7			49_23.574		11.07		24.5
BOX_3_50		BOX_3_50	8-16-17 ML3.9 26.0M	AMBON2017	DBO4.5	S	Aug 16 2017 04:20	49	0.2	pycnocline	mid	24.872	44	71.49196	-163.38267	0.87185	31.9416	333.916				2.7700	49_6											6	49_6	4	78.5476	49_6			49_24.872		11.07		26
BOX_3_51		BOX_3_51	8-16-17 ML3.9 27.5M	AMBON2017	DBO4.5	S	Aug 16 2017 04:20	49	0.2	pycnocline	mid	26.801	44	71.49196	-163.38273	0.1328	32.01105	280.1965				1.1210	49_3	0.75		1.54	8.14			2.75	7.86			5	49_5	4	71.5101	49_3			49_26.801		11.07		27.5
BOX_3_52		BOX_3_52	8-16-17 ML3.9 29.7M	AMBON2017	DBO4.5	S	Aug 16 2017 04:19	49	0.2	chl max	mid	29.638	44	71.4919	-163.38324	0.06245	32.2309	278.167				0.4010	49_3	0.75		1.54	8.14			2.75	7.86			3	49_3	4	68.775	49_3			49_29.638		11.07	T = 0 degrees C	30.8
BOX_3_53		BOX_3_53	8-16-17 ML3.9 30.8M	AMBON2017	DBO4.5	S	Aug 16 2017 04:20	49	0.2		mid	30.231	44	71.49192	-163.38292	0.0554	32.2314	278.5915				0.3490	49_3	0.75		1.54	8.14			2.75	7.86			4	49_4	4	70.7972	49_3			49_30.231		11.07	T = 0 degrees C	29.7
BOX_10_21		BOX_10_21	8-30-17 DBO4.5 B6 35M	DBONCIS2017	DBO4.5	S	Aug 31 2017 07:39	12	0.2	35	mid	34.858	42.1	71.49033333	-163.3768333	0.74115	32.04995	332.2912383				3.0372											8_30_17_DBO4_5_35m_B6_0.2	6	34.858_42.1	1.8		12_6							RNALater no
BOX_3_54		BOX_3_54	8-16-17 ML3.9 38.8M	AMBON2017	DBO4.5	S	Aug 16 2017 04:19	49	0.2	bottom	mid	37.851	44	71.49186	-163.38368	0.10395	32.2391	271.244				0.4660	49_1	0.96		1.61	9.38			3.26	5.84			2	49_2	4	52.8199	49_1			49_37.851	-1.53	11.07	T = 0 degrees C	38.8
BOX_10_22		BOX_10_22	8-30-17 DBO4.5 B4 BOTTOM	DBONCIS2017	DBO4.5	S	Aug 31 2017 07:39	12	0.2	bottom	bottom	39.555	42.1	71.49033333	-163.3768333	0.5407	32.135	273.0260913				0.6162	12_3	1.857	0.731	1.516	24	2.1	0.08	4.64	2.18		8_30_17_DBO4_5_Bottom_B4_0.2	4	39.555_42.1	1.9		12_3							RNALater no
BOX_3_10		BOX_3_10	8-15-17 ML3.10 5M	AMBON2017	DBO4.6	S	Aug 16 2017 01:21	47	0.2	surf	surf	4.84	43	71.61722	-163.76548	5.1842	31.48505	308.949				0.4300	47_9	0.44		0.54	2.85			0.44	2.06			9	47_9		94.5196	47_9			47_4.84	-1.86	15.55	T = 5 degrees C	5
BOX_3_13		BOX_3_13	8-16-17 ML3.10 3?M	AMBON2017	DBO4.6	S	Aug 16 2017 01:16	47	0.2	chl max	mid	32.606	43	71.61697	-163.7662	0.15515	32.2636	320.2415				3.1370	47_3	7.88		1.21	4.27			1.34	3.28			3	47_3		76.454	47_3			47_32.606		15.55	no volume filtered recorded	31
BOX_10_26		BOX_10_26	8-31-17 DBO4.6 CORE2 BOTTOM WATER	DBONCIS2017	DBO4.6	S		10	0.2	bottom	bottom			71.61983333	-163.7623333																		8-31-17 DBO4.6 CORE2 BOTTOM WATER	core	_			10_core							RNALater no
BOX_9_79		BOX_9_79	8-31-17 DBO4.6 BOTTOM	DBONCIS2017	DBO4.6	S		10	0.2	bottom	bottom			71.61983333	-163.7623333																		8-31-17 DBO4.6 BOTTOM	core	_			10_core							RNALater no
BOX_5_56		BOX_5_56	9-1-17 DBO5.1 5M	DBONCIS2017	DBO5.1	S	Sep 01 2017 23:14	30	0.2	5	surf	2.139	45.9	71.24816667	-157.1468333	3.2101	30.53365	320.3399547				0.5358	30_13	0.728	0.445	0.916	9.2	2.9	0.08	0.63	2.98		9_1_17_DBO5_1_5m_B14_0.2	14	2.139_45.9	3		30_13							RNALater no
BOX_10_28		BOX_10_28	9-1-17 DBO5.1 B12 10M	DBONCIS2017	DBO5.1	S	Sep 01 2017 23:14	30	0.2	10	mid	10.308	45.9	71.24816667	-157.1468333	0.24725	34.29875	272.9769642				0.2384	30_11	0.19	0.287	1.251	18	13	0.13	0.26	13.13		9_1_17_DBO5_1_10m_B12_0.2	12	10.308_45.9	3		30_11							RNALater no
BOX_9_80		BOX_9_80	9-1-17 DBO5.1 20M	DBONCIS2017	DBO5.1	S	Sep 01 2017 23:14	30	0.2	20	mid	20.05	45.9	71.24816667	-157.1468333	0.0332	34.43535	270.7707108				0.2701	30_9	0.27	0.46	1.269	18.7	13.6	0.13	0.24	13.73		9_1_17_DBO5_1_20m_B10_0.2	10	20.05_45.9	3		30_9							RNALater no
BOX_9_81		BOX_9_81	9-1-17 DBO5.1 44M	DBONCIS2017	DBO5.1	S	Sep 01 2017 23:14	30	0.2	44	bottom	43.822	45.9	71.24816667	-157.1468333	0.034	34.43675	270.5340075				0.3019	30_3	0.342	0.6	1.277	18.7	13.6	0.13	0.24	13.73		9_1_17_DBO5_1_44m_B4_0.2	4	43.822_45.9	3		30_3							RNALater no
BOX_10_27		BOX_10_27	8-31-17 DBO5.10 B18 7M	DBONCIS2017	DBO5.10	S	Sep 01 2017 03:40	21	0.2	7	mid	8.096	62.7	71.6225	-157.9046667	4.75515	28.51635	338.8340748				0.5248	21_17	0.954	0.412	0.481	4.6	0	0.01	0.27	0.01		8_31_17_DBO5_10_7m_B18_0.2	18	8.096_62.7	3		21_17							RNALater no
